Contributors Phase ONE
Txhash;Blockno;UnixTimestamp;DateTime;From;To;ContractAddress;Value(ETH);Approx.Value(USD);TxnFee(ETH);Approx.TxnFee(USD);Status;ErrCode
0x8233531ee5023a93d558d59e660b6db50bc5664e21980580e69c03c83461ae36;3478437;1491353816;4/5/2017 12:56:56 AM;0x4aa8d44b3210d29974e0d5b759c6abdae50dabfe;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.09941818;597.4692697284;0.0221449548;0.00044846;;
0xe87a828383e15edf641517f87e349af279173b2fe48cf9e3fab7261a1f9dcd47;3478426;1491353624;4/5/2017 12:53:44 AM;0xbebfbfd668aacae93fa60aaeac1c1b23032b09d3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.99955154;246.8778550452;0.0221449548;0.00044846;;
0x07f4db9141ffc1ccf0a16a826087f35fd872d8efeb5083176eec570b6962029f;3478402;1491353165;4/5/2017 12:46:05 AM;0xea2327beca943a22a298a1fdadcd3d50b43639ae;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.04977576;595.0179270288;0.0110724774;0.00022423;;
0x3c467b9ae747f7cad3af5120638c624d8829faeac0b02a23ffc0e53bfaa050e1;3478386;1491352906;4/5/2017 12:41:46 AM;0x24e652dd7ff11794ee7454d60b0ccc4fd1540415;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.04977576;595.0179270288;0.0110724774;0.00022423;;
0xe07b512b688d8862319e5669274183a04386afe7b416ab836e7f80a69523879f;3478356;1491352508;4/5/2017 12:35:08 AM;0xa8b18da6ccdc3a2756fda804269a4680fba1cab1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;30.97;1529.2986;0.0244124844;0.00049438;;
0xbe19515f4895c99b763d60909963da536b5ffbc50bbac0c7eac43331da15e058;3478356;1491352508;4/5/2017 12:35:08 AM;0x3db8842f2b7dc3bddef3bf8319735e612228e451;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;115.999;5728.03062;0.0227059116;0.00045982;;
0xe3747b705f4e2a8f4b142646c904db301fc39da8deeeeaba6ed89664a91b4c29;3478352;1491352464;4/5/2017 12:34:24 AM;0xed6d42dd1d479e535f4c39ad7430d5079e5eff5a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xb405770b235f658b128386ea688e41a31f354667566bdddb0f5cac1446615f6c;3478342;1491352392;4/5/2017 12:33:12 AM;0xcf9e9906286c91940689755529f2145cfeb30884;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.9994;493.770372;0.0230614476;0.00046702;;
0x90dcb96cfd2cda9c77aa5a6465f484c397068274036c9729abd29441870cbe70;3478336;1491352297;4/5/2017 12:31:37 AM;0x5e0d2364ea7557758e141a86c866d5048b9ed554;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.058;200.38404;0.0221449548;0.00044846;;
0xf073619b1ae363a48031bbbab4d5e479b5c3f2fdab999685084b055c11953395;3478330;1491352187;4/5/2017 12:29:47 AM;0x150b631a42a69396646fd8e93cebec4e0e7fcaba;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.5;123.45;0.02325220254;0.000470883;;
0x78186f3191f8e4aeddd74a9203960d45aa38cb61a85c59207b90ad000737ea29;3478321;1491351989;4/5/2017 12:26:29 AM;0xbefe5d200d3d70abe620217103ed9d9bbe4b5285;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0x52318d01d818fda0dfa7b617a36512e3217d4861e42af4923e3b0675f95ef22f;3478307;1491351855;4/5/2017 12:24:15 AM;0x5e0d2364ea7557758e141a86c866d5048b9ed554;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;7.99;394.5462;0.0221449548;0.00044846;;
0x5347a0441daecd091bacc9a30170ba0e8edff228a15ac00a278e7c1575e7c749;3478284;1491351535;4/5/2017 12:18:55 AM;0xa793b5b972c9740a65e1fd1e8e92354c0a7cc341;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xcc1f70082f030fb3500b7129ed9301c4e943b6bcd9e8e98a93f670a87c88b189;3478283;1491351504;4/5/2017 12:18:24 AM;0xff2be10b1947d43723c50aa9c06ab095e1b23dad;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0229192332;0.00046414;;
0x1149571442b5e260e86e9dcfcb307dc6900744a7492275eade41b8768848d9eb;3478251;1491351098;4/5/2017 12:11:38 AM;0x8fad8819e4d938f7536cb58050868b434b5264aa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.02325220254;0.000470883;;
0x8b9dda0cb7db425040b05a14677895473a9f6e09284aad9dade94d991f5ea643;3478248;1491351058;4/5/2017 12:10:58 AM;0xd6f5646d9e7fbee7cc907eb8e12dafa5378431e6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.01;49.8738;0.0221449548;0.00044846;;
0xa6598c68de537a1e47cf0a57d4a9ee3254e082240749201102d0806cd1db49a5;3478235;1491350874;4/5/2017 12:07:54 AM;0x6354f5dd4850b90b3147519665da2b34594eb7aa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.02325220254;0.000470883;;
0x0503462948a4d7dfc7cf1fa346c5497ea18a59eef682edf249a4d44ef63f29fa;3478233;1491350861;4/5/2017 12:07:41 AM;0xf0365a7958bc523258d229d4728ca12ac4ef139d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0233458764;0.00047278;;
0x0b6c1db4614503fb647e8d386dded6d53a12d7fcb9589d4c2ea5c9f34d8a7161;3478221;1491350637;4/5/2017 12:03:57 AM;0xa99f1121cd051e920ddc464d5824b77c698d8bdd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;16;790.08;0.03100293672;0.000627844;;
0x889cdfeb13ed080b281fb0d6a8981b74478a64f1c3553e4674b57f0e5b8d9235;3478214;1491350442;4/5/2017 12:00:42 AM;0xb1813a26c3f281279c8ccf8aae0d5f381d150fb0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0xfab88404bc8dc7631d725f397a694e62216f625961bd2234b0dbd3c4747c357c;3478203;1491350289;4/4/2017 11:58:09 PM;0xb3de9d31d19aea40b4e8f5a327474ed2fae907df;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.07;645.3966;0.0234169836;0.00047422;;
0xc98bd961a4cccc34528df9e6c33783d2944b956b758183a4a199e62d8cc7e5db;3478180;1491349898;4/4/2017 11:51:38 PM;0x7b8fe4ff5fee78fa7f89dc97c5756a6b5163ae29;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.77;38.0226;0.0221449548;0.00044846;;
0xc1935b957edf5202c07765e21347facab88cf34690c902b5ff281c4250af2226;3478175;1491349771;4/4/2017 11:49:31 PM;0xabb0bd1360234c633d2589df384e4cab0272ba17;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0xed72e4975c94e4ef630cd9c52816431d590d7646e73497cdc7dfde574414f002;3478162;1491349629;4/4/2017 11:47:09 PM;0x662504a12fba76feccad758f2c117e0eefffec19;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0221449548;0.00044846;;
0x2999dda291f67178f8fe9af70211a8bdddd15e1b1c3e1e6664b9b8dca46c65be;3478162;1491349629;4/4/2017 11:47:09 PM;0xff2be10b1947d43723c50aa9c06ab095e1b23dad;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.01;0.4938;0.0221449548;0.00044846;;
0x9897afcf2c58538c69b94236a707754a26a3071dd29f70cad7d91840f9d3d2a8;3478154;1491349486;4/4/2017 11:44:46 PM;0x72a860a708a1a97cd7f45c364f34e6667b066331;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0221449548;0.00044846;;
0xff598596f18076aa4d79c76c608608f8db52145048a4a1a62382f5bca71c9c25;3478076;1491348485;4/4/2017 11:28:05 PM;0x850795a4a42711a94706b8145b7b78e523fae51b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0237014124;0.00047998;;
0xf3b6e1c16c08c0b6cc6817827d55fc965a5ba359173e079b4465ceec42288219;3478068;1491348293;4/4/2017 11:24:53 PM;0x64fe1f1dffed1bd36e304eab2688dc31ec941f14;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.0221449548;0.00044846;;
0xbf10c83cdb2b825dcd330b66c842f014079bba8ad66fbcc925d35f50649363de;3478065;1491348227;4/4/2017 11:23:47 PM;0x5ee4b18952bcbdd15975f47adfd163af7efc97d1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0x4d434a28a732dd1e1f3b67720f464c741853c0836e1ca90f2d5d2bb621977bfb;3478037;1491347812;4/4/2017 11:16:52 PM;0x5b4b638d428f23b22887988fa6fdd38ce7372048;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.999;98.71062;0.0221449548;0.00044846;;
0x4475d3803fbb8c2311f8f6b1c808f3ee2fd8773ada4223174bf6d91e7b321dcb;3478025;1491347533;4/4/2017 11:12:13 PM;0x1c84eee83a26caf505e45f3736291365e77574f6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.01;49.8738;0.0221449548;0.00044846;;
0x13ac782d7b03ef018e9f11377f356a8a95df99fab85b609d768500bba32d9311;3478025;1491347533;4/4/2017 11:12:13 PM;0x9e1121e8c2b09029640657c0e461e43544eb26b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.9;93.822;0.0221449548;0.00044846;;
0xbf9326d58d530867d55b4a834906b9a9484cf3f0544ceb5a8fa6c23924f31cfe;3478020;1491347477;4/4/2017 11:11:17 PM;0xc046b59484843b2af6ca105afd88a3ab60e9b7cd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0x1de56db56508c741e6a72fed3d34936edcdfe27601d04a0b8b69c06bdb9626b1;3478017;1491347417;4/4/2017 11:10:17 PM;0x5d4e3c638213852ad62d52a952db376b73b05289;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;21.9;1081.422;0.0221449548;0.00044846;;
0x514cb78c70d68d693b258c6198fa3516acc61517c70a5b8db594621140879a46;3478008;1491347253;4/4/2017 11:07:33 PM;0xc046b59484843b2af6ca105afd88a3ab60e9b7cd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xabbf2619ad86f6977bb626d21531351cd7c1517ef87556e4b5d88805382de08d;3478005;1491347173;4/4/2017 11:06:13 PM;0x9bb6d30d0fb9e3ef1017c61f6f5f1081b3928fa6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.001;592.60938;0.02325220254;0.000470883;;
0x5f1823b62aa71e59837a9922713c9c182f28e300cfe4c89b8d4dfbab4a202fd3;3477993;1491346953;4/4/2017 11:02:33 PM;0x71e3748fd47f66d268d7ac37af7721bdca5fcc92;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.5;617.25;0.0207396;0.00042;Error(0);Out of gas
0x0e83c33b0d57769aba37bcf626c192e7dfb1a23b03ee57e8ca2ba83d700fa067;3477973;1491346637;4/4/2017 10:57:17 PM;0xd23abb9d9678cb1b9c014a9c500c051c3b37351f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.01550146836;0.000313922;;
0x730fd6b25142ce4f243b90056139e12c491435dc64eb0977680a2a67a663343a;3477969;1491346545;4/4/2017 10:55:45 PM;0xdfbe0f8c60d4f965d4f80509d17f1461278bfb0d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8.36197059;412.9141077342;0.0232747692;0.00047134;;
0x808884f0cee974e03a854aa0eb6619084f83b27198cb14ecfec34eb55f63efda;3477966;1491346479;4/4/2017 10:54:39 PM;0x6cf0569bf06069e27fca1ff3d6cb398116f0a097;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;400;19752;0.23362927314;0.004731253;;
0x317b33e926d17fbe81f5e60cbea04c6672959d14f4013240b56dccd1173cf2c5;3477963;1491346442;4/4/2017 10:54:02 PM;0xcacf2061a950aa85d24f9570b385ba9ee8a7f18a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0x732ce0cd544395e7d871db0db28bbe3310e3f0731a9f1d0de28180f5929f26ba;3477960;1491346406;4/4/2017 10:53:26 PM;0x3d3ea6baeb2387ef887da7883d0576fdc4a7ab69;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;49.99941818;2468.9712697284;0.0221449548;0.00044846;;
0xdd8502740525d5c69dc5c337d9ddfceab7a90e2acacef1c3a0d18ea2faca1345;3477917;1491345804;4/4/2017 10:43:24 PM;0x6e92fcfb7528ef59d5f0a4edba33d238233f499c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.4;167.892;0.0221449548;0.00044846;;
0x09d3b7cdc6368786db0bc67d2982256205fa0bca97dbab790af38d878431edc7;3477908;1491345651;4/4/2017 10:40:51 PM;0x566593ae9e92e28324263a2328f92b2250ac7637;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.589;621.64482;0.0269012364;0.00054478;;
0xe090d79a31702b6479304acef3756836497fec3c9921f5cebbd5c7737bd9bca1;3477900;1491345506;4/4/2017 10:38:26 PM;0x139188ea8c329a7290ffd8f519a6e223772304c0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99935954;49.3483740852;0.0266879148;0.00054046;;
0x40136e7b55ced9524aa20f880792e6406e5f4c8b162f7b810786ad684be45594;3477873;1491345151;4/4/2017 10:32:31 PM;0x8cf17729e60e69b256cbecefc857b679a84141b5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;24.9;1229.562;0.0245546988;0.00049726;;
0x3b18f0ee148e3d9dce6f48b9dd1d69077685f0b245eb3e4599202b9b9b4ec543;3477862;1491344977;4/4/2017 10:29:37 PM;0xb3de9d31d19aea40b4e8f5a327474ed2fae907df;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.001;0.04938;0.0221449548;0.00044846;;
0x9b12b99340290f784258c7a396b06386bfbfb676d2d94ac930e2064e0f10a36e;3477859;1491344900;4/4/2017 10:28:20 PM;0xb0f1ac8ec92f935be0aa8f3b484dc0d112009c39;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.0221449548;0.00044846;;
0x84d1dbb5e5b1804fe0ab1681519847f286171de7aca73dcd969c3b3133d8f39f;3477844;1491344737;4/4/2017 10:25:37 PM;0x62ee05b682b52701fa4f68602d705f507e33ce35;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.999;49.33062;0.0256213068;0.00051886;;
0x055040c6354327ad8f4204ad610ab2f25355a39e6c54012e94cb73e02a4c0c0e;3477827;1491344618;4/4/2017 10:23:38 PM;0xb0f1ac8ec92f935be0aa8f3b484dc0d112009c39;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0221449548;0.00044846;;
0xeea78d9c45e44e129ff7334a485e6ecb890406ac27a7170e9c15dcf507317f8f;3477824;1491344553;4/4/2017 10:22:33 PM;0xe424ebbecc3a948d17900b5e7b8797afe35de70a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.02;50.3676;0.0221449548;0.00044846;;
0x301489272f27fc21c8d4b118fe4a3e1cd6df8fed034f900a5d48fa06e01c65b1;3477816;1491344455;4/4/2017 10:20:55 PM;0xb0f1ac8ec92f935be0aa8f3b484dc0d112009c39;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20;987.6;0.0221449548;0.00044846;;
0x1b1cacf45b46d86df16fe046ebb1672116ddb8037beb880d8ea759e9a2783b9c;3477800;1491344262;4/4/2017 10:17:42 PM;0xb0f1ac8ec92f935be0aa8f3b484dc0d112009c39;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;17;839.46;0.0221449548;0.00044846;;
0x5b2b03ecd7340185f706572c0a598af38cffa79b13d80eac2a8468eaee808b0e;3477795;1491344190;4/4/2017 10:16:30 PM;0xdddc70845483b6104996986deacf04234c4c808f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.40498;69.3779124;0.0221449548;0.00044846;;
0xcd42ff33e9bde5ad3c4f838662eb09e3a2aa4761f2208c9f4e323417c02c9bc1;3477791;1491344132;4/4/2017 10:15:32 PM;0xb0f1ac8ec92f935be0aa8f3b484dc0d112009c39;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xca0c337cc4cf323a51ee3c5467149d2cfbb9288c859f629aeca47126f0c2cfbe;3477784;1491344014;4/4/2017 10:13:34 PM;0x84b01076067be351eefee2e40b557e02a2bfb0f9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.04941818;101.2002697284;0.0234880908;0.00047566;;
0xfe0ba2f9ce6631bae8ac243fca62b5ab506ec5d1213a2d21b4a914e61cee90c4;3477776;1491343869;4/4/2017 10:11:09 PM;0x8a20dcda3c05e510a9ff86af4fe7de7e738bafef;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0x310d9980f0b66698c985716cee8e6d53bf9691389267830747532bd5609a5218;3477776;1491343869;4/4/2017 10:11:09 PM;0x001ab7f5d31c840b47d3b33872b7bf724e7beb5f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0xc8c0f656a998aa1f96546ce7b56bd22f1b6873680b9e12ea0f19ec59de127c51;3477776;1491343869;4/4/2017 10:11:09 PM;0x534f1b8fc66849673b15f6b2d6508ac2c0ec3c95;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.02325220254;0.000470883;;
0x39db16ea35c17e162746c949b755d578e655828865cff1b827b6aea3e7f7e2f6;3477734;1491343267;4/4/2017 10:01:07 PM;0xec4efee459ca695fb9823aa56706d8e74f2cbc9e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.09832324;4.8552015912;0.0259768428;0.00052606;;
0xca133900c31e61fc953756097d4b919a88b4f52ad61782d5768f335317d4a72a;3477722;1491343138;4/4/2017 9:58:58 PM;0xe81167c5f810a9d81cc5a3bae2d286095f4a4717;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0x853e10d76dfe1735f234ca07820d48e988e1940f0b474952c6e09f035122c123;3477722;1491343138;4/4/2017 9:58:58 PM;0xec4efee459ca695fb9823aa56706d8e74f2cbc9e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.4003;69.146814;0.0315232044;0.00063838;;
0x781df30a83a09170c5e64d8ad8ede2f5f7135053a8cd0d6b875ab8b421231fcd;3477702;1491342881;4/4/2017 9:54:41 PM;0x32aba21dee31e0e81c1540d57377824bd233952b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.6;671.568;0.0221449548;0.00044846;;
0xefc5c610f78beec2ba7845de86a64bd28ad64e45a4ab2f6897aef03553b314ec;3477694;1491342798;4/4/2017 9:53:18 PM;0xa32b4ba576b554a5bc2ba4d070073bf006ea4d5a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.1;54.318;0.0241280556;0.00048862;;
0x69fca7fe609121e8b559514e341d835788f73fe9c2a70600f7bcab0fbed04e55;3477654;1491342220;4/4/2017 9:43:40 PM;0x6b1bfdbdfab60cc0f89773ab66d1d1024121a3e4;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.98958;197.0054604;0.0221449548;0.00044846;;
0xe14232060c51dc8b02d1bdbbe2a8db9d8b855086159693fe686986682e47bf22;3477652;1491342181;4/4/2017 9:43:01 PM;0x3e3bb6df1911fb29a885b9fb06296aadd89d31cb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0x97ea20581aebb79642005bf85e79254a851e7369d7002349a8bd13616e2c6ef0;3477652;1491342181;4/4/2017 9:43:01 PM;0xdb5f28e3460871039ef2103a49f8b6ea6bb78644;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.94;46.4172;0.0221449548;0.00044846;;
0x7b52e3c8a110a3d7f0eea869a5fc49301de7177611108977c1767ee3668b6e94;3477652;1491342181;4/4/2017 9:43:01 PM;0x7d1cd61f6153efd679963d101c5c49374989c7e7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0246969132;0.00050014;;
0x24b11d77bc2973e7aabd7de5654ef6c3506394d0c1ec3efd39e6ffa0814dab59;3477652;1491342181;4/4/2017 9:43:01 PM;0x92a5efb10ad7e69533034f6355388a8c6bc21e53;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0300299532;0.00060814;;
0x1dad36d102400110cc19104857cea70a3ac168e851bdbb1aa7bb1e34eeecfd4f;3477652;1491342181;4/4/2017 9:43:01 PM;0xe7832a247852b708d9b695b97e448585eaf013e1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.9943;98.478534;0.0270434508;0.00054766;;
0xffdb05c6ed30bf42d310289eec4ae28005cf7db56dbb25e0b5344fdedc7b2e93;3477636;1491341934;4/4/2017 9:38:54 PM;0x8660f691b84d79ccff063e1bdbe9ef646c7d6ecb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;59.99899818;2962.7505301284;0.0221449548;0.00044846;;
0xa8d9ec1e32f37370dcfa313ad33001dc079243d38980ccc38e5eb0b2ae0d0e97;3477616;1491341740;4/4/2017 9:35:40 PM;0x3e3bb6df1911fb29a885b9fb06296aadd89d31cb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0207396;0.00042;Error(0);Out of gas
0x27f114414115fc4700c36991dd46e98323ce78d229daac02bd107a0e8ef73af6;3477576;1491341156;4/4/2017 9:25:56 PM;0xbe8b99fe682ed3632ec6717e81b258512adc2bb5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;151;7456.38;0.0221449548;0.00044846;;
0x8be5a2cf6269d5eb02d553198f50c2a967dc9c0797d147a2d1b83e74c8f697ba;3477574;1491341112;4/4/2017 9:25:12 PM;0x8bf001898fa580d9a98e771b94743cace61d2181;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;636.6;31435.308;0.0241991628;0.00049006;;
0xffda51f813739516190a16ad8c16d7eb5956f8d95821e54e1cb3e809959dc49f;3477559;1491340924;4/4/2017 9:22:04 PM;0x36946fdf1daa21e15a89a73dd921ed922eddfd8f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.5721001649571708;225.770306145585;0.0240569484;0.00048718;;
0x2de2bde9444582227340a779b16f9db2511c5aa9f4a73562a3fa3ecc077efc2e;3477558;1491340896;4/4/2017 9:21:36 PM;0xc360644a1701d8dac537e231c6f5ad4e2b2e1d15;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;25;1234.5;0.0234880908;0.00047566;;
0xd5442d087f11e5bc28b3252014ce44b676dc0974e730d5619d32eb03fd1a320e;3477538;1491340651;4/4/2017 9:17:31 PM;0xdfbe0f8c60d4f965d4f80509d17f1461278bfb0d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x62fc4f21f43c332fe24988d6c33c86175e45dbe96b5808f3bda3693fc094d075;3477534;1491340598;4/4/2017 9:16:38 PM;0x22ee185b42e46f84fcd9642f2e7b45b456788053;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.4;612.312;0.0221449548;0.00044846;;
0x4c918215e1bff40e4c2a645015bd451d2674368a3d86ae9324cebdb2d8747b22;3477524;1491340429;4/4/2017 9:13:49 PM;0xd17a1177744463b6ab68db22a43b08f43b5fc642;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;29.999;1481.35062;0.024981342;0.0005059;;
0xf1ea815acecd6f472600722f71d5a8c9c9745f2d7d61887e077830f832bad626;3477506;1491340195;4/4/2017 9:09:55 PM;0xbb4eb5d852e512d61e7f95c55aa2b6123d89eed7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.059;595.47342;0.0221449548;0.00044846;;
0x158e8f8bbca64054195ea2154bce7b3ba141d425e737d7187cdf6daf1dd03227;3477483;1491339847;4/4/2017 9:04:07 PM;0x891834091230c67b571eea12552d2528a7e31755;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0251946636;0.00051022;;
0x7da84ec11ec967ac801c65b30c5df1981d083896389fb168568bea56fb996d80;3477472;1491339666;4/4/2017 9:01:06 PM;0x8644cc281be332ccced36da483fb2a0746d9ba2e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0221449548;0.00044846;;
0x2df42ca3de363d8491537bdc1d8bed7b7de028832a8c9ba5a551333503149e00;3477442;1491339217;4/4/2017 8:53:37 PM;0x06d8564d0bfe2e021880805ef9c0277492480228;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.62208441;30.7185281658;0.0221449548;0.00044846;;
0xbfa5dbf34de525e4fff4c9ca0990917e8fa24c1f2e3be553ba4026f31e5d41bd;3477420;1491338856;4/4/2017 8:47:36 PM;0x2b44e09056e4b76daf48a535495f4e0962a764cf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99;48.8862;0.0221449548;0.00044846;;
0x61092cc029bc4c3bcc708c2774a48dd041dc53117ff28a0e10c3d462fb7f6791;3477401;1491338620;4/4/2017 8:43:40 PM;0xf26f3f4ab1d9bf4350df4c2c1c65d0d324757f46;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.4;19.752;0.0221449548;0.00044846;;
0x5afe311a7c99cdc8244f444bd7e75bf4917a6a6a8508ad45c84ec13113aaa50c;3477383;1491338362;4/4/2017 8:39:22 PM;0x18d69e0041eff86cc0e7efe814999635f84c9c09;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xed78ef72d023a233eeac4206967ae4e9a21f35d9e540c67fdfac87fd18b13f1d;3477357;1491337984;4/4/2017 8:33:04 PM;0x1a5755d49fbfb675599863a491af333c04f9f4ba;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.3;311.094;0.0243413772;0.00049294;;
0xaf920df566055b59ce33dd2edf743c21b5c42f375318523cbf06e5ea02793fc6;3477336;1491337680;4/4/2017 8:28:00 PM;0x9a1e5fcd698747ea79201805e3fb8b7d2441247d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.77175362;87.4891937556;0.0221449548;0.00044846;;
